dialogue_id,sentence_id,sentences,tokens,pos,pos_id,pseudolabels
DOC000025,SENT006,E os dois com um tom bem diferente daquele que ele costuma exibir na TV .,"['E', 'os', 'dois', 'com', 'um', 'tom', 'bem', 'diferente', 'daquele', 'de', 'aquele', 'que', 'ele', 'costuma', 'exibir', 'na', 'em', 'a', 'TV', '.']","['CCONJ', 'DET', 'NUM', 'ADP', 'DET', 'NOUN', 'ADV', 'ADJ', '_', 'ADP', 'PRON', 'PRON', 'PRON', 'VERB', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'PUNCT']","[14, 5, 15, 10, 5, 1, 13, 9, 8, 10, 16, 16, 16, 11, 11, 8, 10, 5, 1, 12]",5
DOC000025,SENT007,"O cinema pode ser firme , fazer uma denúncia , trazer um questionamento .","['O', 'cinema', 'pode', 'ser', 'firme', ',', 'fazer', 'uma', 'denúncia', ',', 'trazer', 'um', 'questionamento', '.']","['DET', 'NOUN', 'VERB', 'AUX', 'ADJ', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT']","[5, 1, 11, 3, 9, 12, 11, 5, 1, 12, 11, 5, 1, 12]",5
DOC000025,SENT008,"Procurei justamente papéis que talvez eu não achasse em a televisão , diz o ator de 28 anos .","['Procurei', 'justamente', 'papéis', 'que', 'talvez', 'eu', 'não', 'achasse', 'em', 'a', 'televisão', ',', 'diz', 'o', 'ator', 'de', '28', 'anos', '.']","['VERB', 'ADV', 'NOUN', 'PRON', 'ADV', 'PRON', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT']","[11, 13, 1, 16, 13, 16, 13, 11, 10, 5, 1, 12, 11, 5, 1, 10, 15, 1, 12]",5
DOC000025,SENT009,"Em o violento "" O Nome de a Morte "" , de Henrique Goldman , Pigossi faz um pistoleiro cristão .","['Em', 'o', 'violento', '""', 'O', 'Nome', 'de', 'a', 'Morte', '""', ',', 'de', 'Henrique', 'Goldman', ',', 'Pigossi', 'faz', 'um', 'pistoleiro', 'cristão', '.']","['ADP', 'DET', 'ADJ', 'PUNCT', 'PROPN', 'PROPN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PUNCT', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT']","[10, 5, 9, 12, 4, 4, 10, 5, 4, 12, 12, 10, 4, 4, 12, 4, 11, 5, 1, 9, 12]",5
DOC000025,SENT011,"O nome de cada uma das vítimas - alvos encomendados por caudilhos locais , desafetos e até maridos transtornados - são meticulosamente anotados por Julio num caderno com capa do Pato Donald .","['O', 'nome', 'de', 'cada', 'uma', 'das', 'de', 'as', 'vítimas', '-', 'alvos', 'encomendados', 'por', 'caudilhos', 'locais', ',', 'desafetos', 'e', 'até', 'maridos', 'transtornados', '-', 'são', 'meticulosamente', 'anotados', 'por', 'Julio', 'num', 'em', 'um', 'caderno', 'com', 'capa', 'do', 'de', 'o', 'Pato', 'Donald', '.']","['DET', 'NOUN', 'ADP', 'DET', 'PRON', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'CCONJ', 'ADV', 'NOUN', 'ADJ', 'PUNCT', 'AUX', 'ADV', 'VERB', 'ADP', 'PROPN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']","[5, 1, 10, 5, 16, 8, 10, 5, 1, 12, 1, 11, 10, 1, 9, 12, 1, 14, 13, 1, 9, 12, 3, 13, 11, 10, 4, 8, 10, 5, 1, 10, 1, 8, 10, 5, 4, 4, 12]",5
DOC000025,SENT012,"Diretor de "" Jean Charles "" ( 2009 ) , Goldman recua ao fim da adolescência de Santana , garoto da zona rural criado à beira do rio Tocantins .","['Diretor', 'de', '""', 'Jean', 'Charles', '""', '(', '2009', ')', ',', 'Goldman', 'recua', 'ao', 'a', 'o', 'fim', 'da', 'de', 'a', 'adolescência', 'de', 'Santana', ',', 'garoto', 'da', 'de', 'a', 'zona', 'rural', 'criado', 'à', 'a', 'a', 'beira', 'do', 'de', 'o', 'rio', 'Tocantins', '.']","['NOUN', 'ADP', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'PROPN', 'VERB', '_', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADJ', 'VERB', '_', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT']","[1, 10, 12, 4, 4, 12, 12, 15, 12, 12, 4, 11, 8, 10, 5, 1, 8, 10, 5, 1, 10, 4, 12, 1, 8, 10, 5, 1, 9, 11, 8, 10, 5, 1, 8, 10, 5, 1, 4, 12]",5
DOC000025,SENT013,"O tio Cícero ( André Mattos ) , já metido em a pistolagem , é quem vê potencial em o garoto bom de mira e o leva para executar serviços em os rincões de o país .","['O', 'tio', 'Cícero', '(', 'André', 'Mattos', ')', ',', 'já', 'metido', 'em', 'a', 'pistolagem', ',', 'é', 'quem', 'vê', 'potencial', 'em', 'o', 'garoto', 'bom', 'de', 'mira', 'e', 'o', 'leva', 'para', 'executar', 'serviços', 'em', 'os', 'rincões', 'de', 'o', 'país', '.']","['DET', 'NOUN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'AUX', 'PRON', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'ADP', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","[5, 1, 4, 12, 4, 4, 12, 12, 13, 11, 10, 5, 1, 12, 3, 16, 11, 1, 10, 5, 1, 9, 10, 1, 14, 16, 11, 10, 11, 1, 10, 5, 1, 10, 5, 1, 12]",5
DOC000025,SENT014,""" A falta de informação te faz uma pessoa manipulável , e esse é o momento de se falar disso "" , afirma Pigossi .","['""', 'A', 'falta', 'de', 'informação', 'te', 'faz', 'uma', 'pessoa', 'manipulável', ',', 'e', 'esse', 'é', 'o', 'momento', 'de', 'se', 'falar', 'disso', 'de', 'isso', '""', ',', 'afirma', 'Pigossi', '.']","['PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', '_', 'ADP', 'PRON', 'PUNCT', 'PUNCT', 'VERB', 'PROPN', 'PUNCT']","[12, 5, 1, 10, 1, 16, 11, 5, 1, 9, 12, 14, 16, 3, 5, 1, 10, 16, 11, 8, 10, 16, 12, 12, 11, 4, 12]",5
DOC000025,SENT015,""" Meu grande desafio foi entender que , para criar o personagem , eu tinha que limpá lo , porque é a cultura que traz a independência do pensamento . ""","['""', 'Meu', 'grande', 'desafio', 'foi', 'entender', 'que', ',', 'para', 'criar', 'o', 'personagem', ',', 'eu', 'tinha', 'que', 'limpar', 'lo', ',', 'porque', 'é', 'a', 'cultura', 'que', 'traz', 'a', 'independência', 'do', 'de', 'o', 'pensamento', '.', '""']","['PUNCT', 'DET', 'ADJ', 'NOUN', 'AUX', 'VERB', 'SCONJ', 'PUNCT', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'VERB', 'PRON', 'PUNCT', 'SCONJ', 'AUX', 'DET', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","[12, 5, 9, 1, 3, 11, 2, 12, 10, 11, 5, 1, 12, 16, 11, 10, 11, 16, 12, 2, 3, 5, 1, 16, 11, 5, 1, 8, 10, 5, 1, 12, 12]",5
DOC000025,SENT016,"No livro de Cavalcanti , o pistoleiro narra como matou sindicalistas , militantes e ajudou a prender José Genoino durante a guerrilha do Araguaia .","['No', 'Em', 'o', 'livro', 'de', 'Cavalcanti', ',', 'o', 'pistoleiro', 'narra', 'como', 'matou', 'sindicalistas', ',', 'militantes', 'e', 'ajudou', 'a', 'prender', 'José', 'Genoino', 'durante', 'a', 'guerrilha', 'do', 'de', 'o', 'Araguaia', '.']","['_', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'VERB', 'PROPN', 'PROPN', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'PUNCT']","[8, 10, 5, 1, 10, 4, 12, 5, 1, 11, 13, 11, 1, 12, 1, 14, 11, 10, 11, 4, 4, 10, 5, 1, 8, 10, 5, 4, 12]",5
DOC000025,SENT017,"No filme , que não situa a época em que se passa , os alvos políticos são resumidos num dos personagens , um líder da luta por terras .","['No', 'Em', 'o', 'filme', ',', 'que', 'não', 'situa', 'a', 'época', 'em', 'que', 'se', 'passa', ',', 'os', 'alvos', 'políticos', 'são', 'resumidos', 'num', 'em', 'um', 'dos', 'de', 'os', 'personagens', ',', 'um', 'líder', 'da', 'de', 'a', 'luta', 'por', 'terras', '.']","['_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'PRON', 'VERB', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'AUX', 'VERB', '_', 'ADP', 'NUM', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[8, 10, 5, 1, 12, 16, 13, 11, 5, 1, 10, 16, 16, 11, 12, 5, 1, 9, 3, 11, 8, 10, 15, 8, 10, 5, 1, 12, 5, 1, 8, 10, 5, 1, 10, 1, 12]",5
DOC000025,SENT018,"Católico , e depois convertido a alguma denominação evangélica , Julio mata porque crê que se as pessoas nascem por obra de Deus , a morte delas também está nos desígnios divinos .","['Católico', ',', 'e', 'depois', 'convertido', 'a', 'alguma', 'denominação', 'evangélica', ',', 'Julio', 'mata', 'porque', 'crê', 'que', 'se', 'as', 'pessoas', 'nascem', 'por', 'obra', 'de', 'Deus', ',', 'a', 'morte', 'delas', 'de', 'elas', 'também', 'está', 'nos', 'em', 'os', 'desígnios', 'divinos', '.']","['ADJ', 'PUNCT', 'CCONJ', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'PROPN', 'VERB', 'SCONJ', 'VERB', 'SCONJ', 'SCONJ', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'DET', 'NOUN', '_', 'ADP', 'PRON', 'ADV', 'AUX', '_', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","[9, 12, 14, 13, 11, 10, 5, 1, 9, 12, 4, 11, 2, 11, 2, 2, 5, 1, 11, 10, 1, 10, 4, 12, 5, 1, 8, 10, 16, 13, 3, 8, 10, 5, 1, 9, 12]",5
DOC000025,SENT021,""" Ele buscava em o esporte uma regeneração , mas toda hora era jogado de volta para o tráfico , que era um universo que achava encantador "" , diz o ator .","['""', 'Ele', 'buscava', 'em', 'o', 'esporte', 'uma', 'regeneração', ',', 'mas', 'toda', 'hora', 'era', 'jogado', 'de', 'volta', 'para', 'o', 'tráfico', ',', 'que', 'era', 'um', 'universo', 'que', 'achava', 'encantador', '""', ',', 'diz', 'o', 'ator', '.']","['PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'PRON', 'VERB', 'ADJ', 'PUNCT', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT']","[12, 16, 11, 10, 5, 1, 5, 1, 12, 14, 5, 1, 3, 11, 10, 1, 10, 5, 1, 12, 16, 3, 5, 1, 16, 11, 9, 12, 12, 11, 5, 1, 12]",5
DOC000025,SENT022,"' Sem informação você é manipulado ' , diz ator Marco Pigossi .","[""'"", 'Sem', 'informação', 'você', 'é', 'manipulado', ""'"", ',', 'diz', 'ator', 'Marco', 'Pigossi', '.']","['PUNCT', 'ADP', 'NOUN', 'PRON', 'AUX', 'VERB', 'PUNCT', 'PUNCT', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'PUNCT']","[12, 10, 1, 16, 3, 11, 12, 12, 11, 1, 4, 4, 12]",5
DOC000026,SENT001,"Agora com 17 seleções garantidas , a Copa de o Mundo de a Rússia-2018 vai ter a o menos uma estreante : a Islândia .","['Agora', 'com', '17', 'seleções', 'garantidas', ',', 'a', 'Copa', 'de', 'o', 'Mundo', 'de', 'a', 'Rússia-2018', 'vai', 'ter', 'a', 'o', 'menos', 'uma', 'estreante', ':', 'a', 'Islândia', '.']","['ADV', 'ADP', 'NUM', 'NOUN', 'VERB', 'PUNCT', 'DET', 'PROPN', 'ADP', 'DET', 'PROPN', 'ADP', 'DET', 'PROPN', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'NUM', 'NOUN', 'PUNCT', 'DET', 'PROPN', 'PUNCT']","[13, 10, 15, 1, 11, 12, 5, 4, 10, 5, 4, 10, 5, 4, 3, 11, 10, 5, 1, 15, 1, 12, 5, 4, 12]",5
DOC000026,SENT007,Esta é a segunda vez consecutiva que a Islândia passa pelas eliminatórias de um grande torneio .,"['Esta', 'é', 'a', 'segunda', 'vez', 'consecutiva', 'que', 'a', 'Islândia', 'passa', 'pelas', 'por', 'as', 'eliminatórias', 'de', 'um', 'grande', 'torneio', '.']","['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADJ', 'SCONJ', 'DET', 'PROPN', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","[16, 3, 5, 9, 1, 9, 2, 5, 4, 11, 8, 10, 5, 1, 10, 5, 9, 1, 12]",5
DOC000026,SENT009,"Não só disputaram o torneio continental , como causaram sensação ao chegar às quartas de final .","['Não', 'só', 'disputaram', 'o', 'torneio', 'continental', ',', 'como', 'causaram', 'sensação', 'ao', 'a', 'o', 'chegar', 'às', 'a', 'as', 'quartas', 'de', 'final', '.']","['ADV', 'ADV', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', '_', 'ADP', 'DET', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[13, 13, 11, 5, 1, 9, 12, 14, 11, 1, 8, 10, 5, 11, 8, 10, 5, 1, 10, 1, 12]",5
DOC000026,SENT010,"Em o caminho , derrubaram a Inglaterra , até serem derrotados por a França .","['Em', 'o', 'caminho', ',', 'derrubaram', 'a', 'Inglaterra', ',', 'até', 'serem', 'derrotados', 'por', 'a', 'França', '.']","['ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'DET', 'PROPN', 'PUNCT', 'ADP', 'AUX', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT']","[10, 5, 1, 12, 11, 5, 4, 12, 10, 3, 11, 10, 5, 4, 12]",5
DOC000026,SENT014,"O gol saiu a seis minutos de o fim , com o atacante Aleksandar Prijovic .","['O', 'gol', 'saiu', 'a', 'seis', 'minutos', 'de', 'o', 'fim', ',', 'com', 'o', 'atacante', 'Aleksandar', 'Prijovic', '.']","['DET', 'NOUN', 'VERB', 'ADP', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PROPN', 'PROPN', 'PUNCT']","[5, 1, 11, 10, 15, 1, 10, 5, 1, 12, 10, 5, 1, 4, 4, 12]",5
DOC000026,SENT015,"Irlanda , com 19 pontos , vai à repescagem com a segunda vaga do grupo .","['Irlanda', ',', 'com', '19', 'pontos', ',', 'vai', 'à', 'a', 'a', 'repescagem', 'com', 'a', 'segunda', 'vaga', 'do', 'de', 'o', 'grupo', '.']","['PROPN', 'PUNCT', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT']","[4, 12, 10, 15, 1, 12, 11, 8, 10, 5, 1, 10, 5, 9, 1, 8, 10, 5, 1, 12]",5
DOC000026,SENT017,Islândia garante vaga e é primeira novidade para Copa de 2018 .,"['Islândia', 'garante', 'vaga', 'e', 'é', 'primeira', 'novidade', 'para', 'Copa', 'de', '2018', '.']","['PROPN', 'VERB', 'NOUN', 'CCONJ', 'AUX', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NUM', 'PUNCT']","[4, 11, 1, 14, 3, 9, 1, 10, 4, 10, 15, 12]",5
DOC000027,SENT003,"A empresa pretende contratar entre 70 e 100 novos funcionários nos próximos meses , para expandir seu atual quadro de 150 empregados .","['A', 'empresa', 'pretende', 'contratar', 'entre', '70', 'e', '100', 'novos', 'funcionários', 'nos', 'em', 'os', 'próximos', 'meses', ',', 'para', 'expandir', 'seu', 'atual', 'quadro', 'de', '150', 'empregados', '.']","['DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'NUM', 'CCONJ', 'NUM', 'ADJ', 'NOUN', '_', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT']","[5, 1, 11, 11, 10, 15, 14, 15, 9, 1, 8, 10, 5, 9, 1, 12, 10, 11, 5, 9, 1, 10, 15, 1, 12]",5
DOC000027,SENT007,""" A percepção sobre a Uber em o mercado e os erros que eles cometeram nos permitiram capturar uma fatia maior "" , disse Yan Hascoet , fundador de a Chauffeur Privé .","['""', 'A', 'percepção', 'sobre', 'a', 'Uber', 'em', 'o', 'mercado', 'e', 'os', 'erros', 'que', 'eles', 'cometeram', 'nos', 'permitiram', 'capturar', 'uma', 'fatia', 'maior', '""', ',', 'disse', 'Yan', 'Hascoet', ',', 'fundador', 'de', 'a', 'Chauffeur', 'Privé', '.']","['PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'PRON', 'PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']","[12, 5, 1, 10, 5, 4, 10, 5, 1, 14, 5, 1, 16, 16, 11, 16, 11, 11, 5, 1, 9, 12, 12, 11, 4, 4, 12, 1, 10, 5, 4, 4, 12]",5
DOC000027,SENT014,Rivais franceses de a Uber intensificam esforços para roubar fatia de mercado .,"['Rivais', 'franceses', 'de', 'a', 'Uber', 'intensificam', 'esforços', 'para', 'roubar', 'fatia', 'de', 'mercado', '.']","['NOUN', 'ADJ', 'ADP', 'DET', 'PROPN', 'VERB', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[1, 9, 10, 5, 4, 11, 1, 10, 11, 1, 10, 1, 12]",5
DOC000028,SENT003,"Clean Power Plan buscou , por a primeira vez , reduzir as emissões de dióxido de carbono ( CO2 ) em os Estados Unidos a partir de as usinas de energia , com reduções previstas de 32 % para 2030 em relação a 2005 .","['Clean', 'Power', 'Plan', 'buscou', ',', 'por', 'a', 'primeira', 'vez', ',', 'reduzir', 'as', 'emissões', 'de', 'dióxido', 'de', 'carbono', '(', 'CO2', ')', 'em', 'os', 'Estados', 'Unidos', 'a', 'partir', 'de', 'as', 'usinas', 'de', 'energia', ',', 'com', 'reduções', 'previstas', 'de', '32', '%', 'para', '2030', 'em', 'relação', 'a', '2005', '.']","['PROPN', 'PROPN', 'PROPN', 'VERB', 'PUNCT', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'ADP', 'DET', 'PROPN', 'PROPN', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'VERB', 'ADP', 'NUM', 'SYM', 'ADP', 'NUM', 'ADP', 'NOUN', 'ADP', 'NUM', 'PUNCT']","[4, 4, 4, 11, 12, 10, 5, 9, 1, 12, 11, 5, 1, 10, 1, 10, 1, 12, 4, 12, 10, 5, 4, 4, 10, 11, 10, 5, 1, 10, 1, 12, 10, 1, 11, 10, 15, 6, 10, 15, 10, 1, 10, 15, 12]",5
DOC000028,SENT005,"Isso é errado , disse Pruitt sobre o plano , promulgado em 2015 .","['Isso', 'é', 'errado', ',', 'disse', 'Pruitt', 'sobre', 'o', 'plano', ',', 'promulgado', 'em', '2015', '.']","['PRON', 'AUX', 'ADJ', 'PUNCT', 'VERB', 'PROPN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'NUM', 'PUNCT']","[16, 3, 9, 12, 11, 4, 10, 5, 1, 12, 11, 10, 15, 12]",5
DOC000028,SENT015,"Os padrões foram desenvolvidos sob uma lei do Congresso , chamada de Lei do Ar Limpo .","['Os', 'padrões', 'foram', 'desenvolvidos', 'sob', 'uma', 'lei', 'do', 'de', 'o', 'Congresso', ',', 'chamada', 'de', 'Lei', 'do', 'de', 'o', 'Ar', 'Limpo', '.']","['DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'PUNCT', 'VERB', 'ADP', 'PROPN', '_', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']","[5, 1, 3, 11, 10, 5, 1, 8, 10, 5, 4, 12, 11, 10, 4, 8, 10, 5, 4, 4, 12]",5
DOC000028,SENT018,"Plano de Energia Limpa de Obama será revogado , diz agência ambiental .","['Plano', 'de', 'Energia', 'Limpa', 'de', 'Obama', 'será', 'revogado', ',', 'diz', 'agência', 'ambiental', '.']","['PROPN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'AUX', 'VERB', 'PUNCT', 'VERB', 'NOUN', 'ADJ', 'PUNCT']","[4, 10, 4, 4, 10, 4, 3, 11, 12, 11, 1, 9, 12]",5
DOC000029,SENT009,A maioria de os voos longos de a companhia já foi cancelada .,"['A', 'maioria', 'de', 'os', 'voos', 'longos', 'de', 'a', 'companhia', 'já', 'foi', 'cancelada', '.']","['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADV', 'AUX', 'VERB', 'PUNCT']","[5, 1, 10, 5, 1, 9, 10, 5, 1, 13, 3, 11, 12]",5
DOC000029,SENT011,Outras empresas aéreas europeias também passam por aperto .,"['Outras', 'empresas', 'aéreas', 'europeias', 'também', 'passam', 'por', 'aperto', '.']","['DET', 'NOUN', 'ADJ', 'ADJ', 'ADV', 'VERB', 'ADP', 'NOUN', 'PUNCT']","[5, 1, 9, 9, 13, 11, 10, 1, 12]",5
DOC000029,SENT013,A empresa enfrenta escassez de pilotos .,"['A', 'empresa', 'enfrenta', 'escassez', 'de', 'pilotos', '.']","['DET', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[5, 1, 11, 1, 10, 1, 12]",5
DOC000029,SENT022,"Insolvente , companhia aérea alemã Air Berlin vai encerrar voos em este mês .","['Insolvente', ',', 'companhia', 'aérea', 'alemã', 'Air', 'Berlin', 'vai', 'encerrar', 'voos', 'em', 'este', 'mês', '.']","['ADJ', 'PUNCT', 'NOUN', 'ADJ', 'ADJ', 'PROPN', 'PROPN', 'AUX', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","[9, 12, 1, 9, 9, 4, 4, 3, 11, 1, 10, 5, 1, 12]",5
DOC000030,SENT003,"O mesmo pedido vale para o seu braço-direito , o ex-diretor de operações de o Comitê Rio-2016 Leonardo Gryner .","['O', 'mesmo', 'pedido', 'vale', 'para', 'o', 'seu', 'braço-direito', ',', 'o', 'ex-diretor', 'de', 'operações', 'de', 'o', 'Comitê', 'Rio-2016', 'Leonardo', 'Gryner', '.']","['DET', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","[5, 5, 1, 11, 10, 5, 5, 1, 12, 5, 1, 10, 1, 10, 5, 4, 4, 4, 4, 12]",5
DOC000030,SENT013,"A conta de R$ 5,5 milhões foi apresentada a o Conselho Diretor há cerca de duas semanas e rejeitada .","['A', 'conta', 'de', 'R$', '5,5', 'milhões', 'foi', 'apresentada', 'a', 'o', 'Conselho', 'Diretor', 'há', 'cerca', 'de', 'duas', 'semanas', 'e', 'rejeitada', '.']","['DET', 'NOUN', 'ADP', 'SYM', 'NUM', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'PROPN', 'PROPN', 'VERB', 'ADV', 'ADP', 'NUM', 'NOUN', 'CCONJ', 'VERB', 'PUNCT']","[5, 1, 10, 6, 15, 1, 3, 11, 10, 5, 4, 4, 11, 13, 10, 15, 1, 14, 11, 12]",5
DOC000030,SENT018,MPF pede que prisão de Nuzman seja prolongada por tempo indeterminado .,"['MPF', 'pede', 'que', 'prisão', 'de', 'Nuzman', 'seja', 'prolongada', 'por', 'tempo', 'indeterminado', '.']","['PROPN', 'VERB', 'SCONJ', 'NOUN', 'ADP', 'PROPN', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PUNCT']","[4, 11, 2, 1, 10, 4, 3, 11, 10, 1, 9, 12]",5
DOC000031,SENT007,""" Nada que nós possamos fazer em o Ministério pode ser contra isso "" , disse .","['""', 'Nada', 'que', 'nós', 'possamos', 'fazer', 'em', 'o', 'Ministério', 'pode', 'ser', 'contra', 'isso', '""', ',', 'disse', '.']","['PUNCT', 'PRON', 'PRON', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'PROPN', 'VERB', 'AUX', 'ADP', 'PRON', 'PUNCT', 'PUNCT', 'VERB', 'PUNCT']","[12, 16, 16, 16, 11, 11, 10, 5, 4, 11, 3, 10, 16, 12, 12, 11, 12]",5
DOC000031,SENT010,A lei determina que isto não pode acontecer .,"['A', 'lei', 'determina', 'que', 'isto', 'não', 'pode', 'acontecer', '.']","['DET', 'NOUN', 'VERB', 'SCONJ', 'PRON', 'ADV', 'VERB', 'VERB', 'PUNCT']","[5, 1, 11, 2, 16, 13, 11, 11, 12]",5
DOC000031,SENT013,O colunista Tony Goes viaja a convite de a RioMarket .,"['O', 'colunista', 'Tony', 'Goes', 'viaja', 'a', 'convite', 'de', 'a', 'RioMarket', '.']","['DET', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT']","[5, 1, 4, 4, 11, 10, 1, 10, 5, 4, 12]",5
